distancia,horario,valor_pedido,pedidos_simultaneos,clima,congestionamento,taxa_entrega
13.746863105182651,10.053362147311127,190.1212262429179,2,7.963396661085529,4.8565605550582935,17.44
24.797686123619194,4.731030676915522,190.38317702480518,1,0.5777033055036618,5.107567478689626,23.77
29.919429018952886,11.150425080260451,196.17130584595293,8,3.0127229790533647,1.693854739891536,27.91
17.14185381525539,18.352057182476738,106.59970520230208,1,2.002345667631271,8.869456155036445,22.74
17.875547087916726,21.73191178392237,88.59867159621008,1,1.9338906130278677,2.214717787788776,21.65
13.008796969664548,0.9792799135792537,46.91972619214734,5,9.063609662219873,1.5349417897735607,19.26
26.91689199255359,12.25895581799923,148.5711913663141,3,2.6736481887477437,9.436137862022138,27.85
13.608993340958806,20.709168142930324,183.456864274014,2,5.479379310947942,6.889397762323789,18.01
17.52850461028772,11.803843184199252,19.707023776906134,9,9.474967928636708,6.73084336494435,23.87
19.975708989266362,9.008375682925875,154.55674976921395,5,5.8604295693368025,6.774506391245113,25.82
9.422069807564208,12.14116250004441,71.9479048651271,5,9.467874080151113,7.122846036859336,18.96
1.1772525786928378,9.90576461751377,174.23090882888357,1,8.580302916296935,0.3431003931376475,6.42
25.21124650791378,23.223302409227028,175.72062620878054,9,9.118734302135946,2.6572449348196123,29.12
9.926221130382869,3.664753205456434,131.21461233065105,8,2.866045247803256,2.377027226956483,13.24
11.577896820580792,13.625561563088576,130.33512129193448,9,3.2707054337578825,2.5350702788576895,18.26
5.860846892802032,9.710869066489135,87.67754069517098,1,0.07056043992694883,0.2478402550696468,6.92
25.024878694273067,20.339766670163257,75.92945136020256,5,6.241225592786406,3.762582264787062,26.39
5.953791475577201,19.270676592581175,181.68788737263537,1,5.5549945379790735,1.730310902517137,14.76
29.105761546087503,12.436128228549718,168.42637906815207,2,9.144883055482897,2.081408420845854,28.41
21.045145437199405,17.314298794620928,194.75554847445667,4,8.195446309893446,3.095815727256185,24.13
18.36704469275354,18.807607188180032,105.03991054608082,6,5.721581110664022,3.489386043679171,22.93
15.132195125935718,14.945399870020795,69.52667137224921,9,4.232674352296093,5.364715935295962,21.43
21.41208919755394,12.496876222702245,10.222518682784775,5,2.97923657829007,2.003179311265341,23.24
8.183034881843298,1.005006654932938,80.7182486395288,9,4.565955293039075,7.720452869064567,17.07
19.753909067259343,2.2222560752482474,145.71094333520531,3,7.955420370472158,4.669408481166344,23.11
18.87772186792302,3.6160241778895488,60.25701050868652,2,5.96951497133567,8.293590562737165,24.89
25.164753429844673,9.296798035730282,182.5350307730419,3,2.5069598024641015,9.47938505837706,25.97
11.03847385435086,19.37046811701465,108.70531447720556,6,4.559298926739647,3.26973308972053,16.77
28.659335195894734,9.77931572749447,154.62434458207267,6,7.50213395390254,6.400309936205959,33.17
2.369120821825659,18.787395347614762,40.24581635513104,6,2.966574020986217,5.311261828205536,10.99
26.08050495314223,15.254128411773179,62.26559878848931,4,1.5973818193168232,0.17573425128532216,23.54
16.768512665907068,4.011180996091311,77.6059700885319,4,1.376030350166615,6.904278500065959,20.56
26.74281940623549,15.581543272047881,76.12582370054534,6,1.3107892788633124,2.196591773884112,26.63
22.531709051470443,5.472245939799258,61.96092378262487,4,5.7819406341851085,2.5873827415026938,23.61
6.631139364271691,2.2985121249982368,17.39298104021966,8,1.7290571999823823,8.81903577929924,18.12
14.90290221010682,11.279725819154155,12.740865755184764,8,9.497607071176404,3.8950863170777836,21.62
17.9307337308852,16.969872512830573,89.76132284740078,9,8.916388622137891,3.624540324501455,25.33
26.19075228863813,21.454208226311994,89.30766776707675,7,6.067181686939099,8.038999890968354,31.46
24.079122831250906,4.802568907612791,135.23378654140322,3,9.48828121140538,6.5406224943966595,28.53
28.65878889926168,1.1072800230560267,35.75799320914335,8,2.241576877018494,0.5923028756435522,29.05
5.613903029135238,3.8618719749974577,22.524179178604008,6,7.592996718306062,1.6817000848360397,16.29
3.651691591148852,11.370191854802904,199.92011915609464,8,2.416368127255165,2.199172188818179,10.01
19.001202257069117,3.665979379607258,31.533896556399714,4,6.127459704758413,0.4363245760653822,19.83
11.54318091428403,10.232887921732601,58.56455354441957,3,1.202955133233513,9.990117132911644,17.63
19.734185086086313,13.926723446504921,121.69899045636751,3,1.5095181111531886,9.253897477937626,22.95
20.7538817925993,13.92870326377922,56.89046082147501,4,0.47080792439107566,1.8658046772503756,24.25
14.53595219659906,11.592078401038098,156.82051381440874,3,5.334198837027025,3.88656040291898,17.31
20.14153585300053,10.311232997610615,132.4774743754752,2,4.694118413279471,3.0193056535208793,21.02
28.6282744703802,15.735948265999518,33.65265248490033,7,5.039106417493264,1.5707718967938356,30.2
5.855570001231142,4.149902842593766,35.03176925321122,4,0.2561159439892535,3.246853407814881,10.74
21.1562152601767,4.790520075649664,89.04096207826214,8,5.056579170812601,2.5441897889133127,23.31
13.69641979011512,15.9236547414562,113.65436262959079,2,0.02483352199540767,1.0578461433919095,16.83
15.973367825566646,10.879647573968684,159.05283910758834,5,2.4032736166093347,0.4892152603277744,19.54
3.2244678018016533,16.22952664971791,175.09987489084884,9,2.557529565749941,8.480765605136405,13.47
20.327191029352385,0.3387897543139379,75.75315455466882,6,8.257228987276022,0.39709426401558834,22.3
27.44731975677577,20.08483201226004,170.97869861025873,1,7.1862345104563925,7.313683733622299,27.45
10.280421540994432,6.726035911942141,101.25572620469146,2,7.588177536523787,2.6704192346125577,14.9
29.085221983959716,7.5725441659165,49.62643911993875,6,4.0883998573011056,8.025712572876055,29.94
5.635934190992292,21.16813168077737,186.4052930987738,2,7.836312178737581,4.077803290008553,15.06
2.149935827172291,2.097081426692243,52.952060052157506,2,7.550360312331853,1.959810153822893,10.08
2.292754728170123,4.400169364656198,129.5090848302365,6,6.871244634510704,2.892510400703986,9.59
23.505094328202773,23.691092481586065,103.20667112918156,2,4.312329143020348,6.680506329229003,26.29
17.161647650067085,2.0319644388021714,156.14878946570764,1,1.275991866299161,9.604801930186856,22.45
4.495672331193513,20.88679157939616,165.31602898491,5,3.880865987125901,9.70105358155885,12.05
14.751605830943522,17.274019399766978,15.981317990553183,3,1.956364427085624,9.819304778075942,20.75
19.878031448554236,1.4914709578243734,10.424745430682808,8,8.131710498688395,0.3010140243599291,26.97
28.056728721181305,9.360812652630266,128.44159228101324,6,6.889497705386041,4.8452179708257335,31.9
16.522156552244358,11.279834023163673,108.245137336179,6,5.884173199766069,3.306280298452864,23.02
8.864516965111525,21.012970488810193,154.96708346113186,8,8.749390022420561,4.030829427252456,17.67
6.949007362725385,17.249334662373027,79.56136865610705,3,4.024864278554775,1.280119915586474,11.9
22.399502314658754,1.4970575396513859,142.53246081577535,1,8.178660874151417,9.195426646477081,28.43
15.175598439188914,16.027779525105228,160.61809747494553,7,6.852296478329247,6.436652448480544,23.32
5.408611912863266,3.8804280202931936,90.1152182013744,3,9.905397104952128,7.273500922565633,15.13
28.797633942669567,11.211755908748835,160.47921447793982,7,3.2492687623971586,9.05176558452906,33.11
11.083539686218462,6.024247085266113,77.23342864845029,4,2.4808308509224664,5.631605370875816,15.5
12.310704367084075,20.466034281372025,194.543467319386,4,7.3698829756060835,0.1234874130121455,16.89
20.748126576938237,19.52723922621625,120.09730066776243,2,2.511597595368902,8.186227429433586,23.7
28.054362978722935,0.6850759138236074,89.32916262997685,3,6.761426335741784,0.6555204760438682,27.5
11.854243621919899,12.168928690357282,188.85276176290185,5,9.229012805044864,9.763477698741468,24.76
10.868431389723455,11.326366722838241,36.982736352069196,4,6.2743353665214805,3.460235727251215,17.19
11.483897783942405,9.329721402010236,42.13783870647644,3,9.516749279069538,8.317222457769605,18.93
5.551338610657322,4.887243808349046,195.39521519297696,9,2.5997143100358655,0.16396044278279454,10.89
5.7649695332811435,18.002881392148026,14.143328564868893,7,1.3899898918672782,1.7910776438916043,11.04
19.447447733637922,5.447794489308249,151.6281157797558,2,0.22245107740521575,5.871931359431808,23.77
29.268995366422,7.821996999661045,81.91519401258998,5,1.605997650345773,8.923502055207061,30.68
2.666457860129049,10.169491257892465,62.797653040804235,5,2.642170881552527,1.434518405377292,6.88
4.360587743320984,4.186316822158448,163.5808514706011,5,6.486348769014812,7.533792189089485,13.83
24.616608288315383,19.275732959999416,16.976585631472457,2,9.004011509230757,7.098983262201774,27.93
23.516917976201814,15.340479017041035,48.67004939310929,4,3.3517298642386595,4.781252015004896,26.61
29.417662002773866,8.914759913273471,30.386955964457638,6,1.358688337062396,5.679272975460327,28.04
6.708727953401175,3.5329621540704825,57.88658363476712,3,2.347319272546453,5.756265406543304,13.37
28.073684616523288,9.720206930376934,154.78269392477412,4,4.667090945412069,5.03673054796978,28.72
4.150061759702197,13.445401825965394,170.3501827496849,7,2.3412342882798387,2.133501988956824,10.48
21.095003449633523,5.9870038486974435,20.32584395218729,6,0.5874185807363708,7.2570824575960335,26.24
27.491738887090253,0.5278128683965847,121.58831990482345,2,2.506205767573517,8.167031511118095,28.34
15.892632329678703,15.47652661741854,168.96291389074887,4,3.7303385827489,7.2509811444677466,18.67
12.265125683339502,2.4707606711215826,191.04272491517855,5,1.8104666836354333,8.2671676705208,19.73
23.29074020458555,22.72374967693881,191.7982865124587,6,5.506593452126407,2.552761390200141,28.67
24.792365803824747,15.508844124937042,78.03629549583276,4,0.2719411743378386,8.527229245093267,29.6
28.590778367736384,0.5165251890286505,135.76881048162215,4,4.629940883851561,9.33292978574515,33.41
2.5115757786850494,7.355128001288581,23.194481324611132,2,8.096902627577938,3.6984092561027095,9.34
6.154565940591582,20.456224081281242,124.8990909925346,5,4.434420064437288,2.8728932802250506,12.65
23.65018382090685,21.672967724457443,61.25350237287555,3,5.828322537921297,5.138770509514852,25.33
20.43384514546458,0.033624276869017554,152.66379303188683,2,0.21360074157802944,1.9177539326399062,17.53
8.509188662342964,12.767870504773974,174.0774175510807,1,4.476870985964835,4.130061866835857,13.13
0.5519539590969057,13.03659539096537,106.06796308356606,7,4.486228096576232,5.719267572101954,10.47
18.021737011365488,21.073085332642687,154.7973778837315,2,4.736616629606107,2.7719312276548047,18.57
24.695821158936305,6.985420299329388,73.17575722314737,1,2.4844145163903866,9.95612748644462,26.45
14.104276893291393,12.565212509122002,113.1442274598194,9,2.715478606079129,1.4332113903475219,21.48
19.91066883148667,2.6843335749689077,67.27706616864572,4,6.484418463609161,1.6648763532328326,23.48
15.743713374309639,13.62397996324238,36.28748930833053,5,0.598781494929651,3.1900951257413523,23.17
28.713287595187836,6.485484159659994,151.27345597777497,4,2.52145159236439,4.48292563623799,29.95
24.727265904674542,23.757805098924564,82.88277195040857,1,5.8235662207753744,1.724077243530806,27.59
12.267097769905948,16.62473175141348,150.40086991344577,7,6.5004742375131706,5.973656587922845,22.26
26.853724307443628,14.21129284330184,24.07365151893361,9,4.294010569225792,7.0148706047632645,28.81
8.449104884748682,21.2264699626849,137.68642878064344,9,0.10379059410027036,9.9641636106441,17.75
16.50414926236315,5.725104006277779,105.44903292532021,6,0.036506915153415864,6.468621932124777,21.66
7.948274743368566,17.833899481900247,92.41280255348931,9,8.563507143536489,0.7534856440277149,18.41
16.10540830041475,21.75620592998353,98.98866556736127,4,7.024476601648164,2.9427395736591,19.68
14.893198915833675,13.3172483260561,50.862732821242865,1,6.5472612734896956,9.06166394179946,19.26
29.347911930849634,15.843417303712,91.60600845579015,5,7.233470734243768,6.421092163427393,30.4
15.719552463183064,7.079188555184157,155.09659528556313,9,6.058565415772428,5.90337334083075,23.41
9.444448981713501,6.506234647275899,32.73072382353739,3,4.222142846394234,6.993939440766507,16.84
6.980509882776346,12.556765564132922,52.1755611883324,4,7.858221161477718,9.31470445501134,15.55
16.983802966911558,13.0981509472264,101.09852656912665,4,5.0293009034191165,6.640822417056899,18.57
11.81290545304951,13.834591411235007,51.03446425857204,5,2.8614267774421465,1.8388753495337606,17.85
25.748427297567634,10.52956411703759,144.55757829186558,1,3.325044959386676,1.3695191567997023,22.84
2.228672501880694,12.856065558959957,86.44466658808965,3,1.4096426713928056,9.352917820491077,11.02
3.0605483043786563,4.294885235415309,41.55217485628536,2,0.803979431709535,3.5556667485799007,9.48
15.280766390199078,6.862263072520764,59.723453650021575,7,5.163332495578057,5.05235832265636,20.96
11.311001534797876,4.333304689947111,96.40244941344383,5,0.07098637902717697,6.403267008180995,17.26
22.46754462228904,13.309146660513077,195.69096055393743,6,6.096305178805267,1.2443523766301157,26.57
3.5728975168124752,12.249336063381058,102.48655772101029,8,9.649705054175064,8.13414004569124,19.85
28.79721861602296,7.562421445943182,64.47337407264484,3,1.2925080585066306,4.260592252857668,28.95
20.683453930823084,19.880708372184763,163.7084869095948,6,1.4673843030608724,1.9545719143926554,21.6
1.7183221063545842,17.291787470649723,184.10241465309187,7,3.855858570748758,7.684075751516963,11.71
2.9717476612426674,18.86804170221732,57.68560804232365,5,5.294949567707833,3.88553736622662,11.59
19.264677967749144,1.9682587343365268,89.26667339624221,4,9.813249312847223,1.002973613557584,24.48
23.356100011962084,1.998687975449905,183.20821845284084,1,3.823828889413355,8.195920911964894,23.99
8.956413267312124,7.112377577403392,183.276029027566,3,5.516401162320426,8.490457301119198,16.43
9.321201047079507,14.472556620225207,195.01627636620142,4,5.95294222275022,0.8572004292712565,14.84
8.484075400731857,13.344644963183963,61.97681894393763,5,4.379876427665701,7.196819616117812,17.57
8.727168043398308,2.173400291221299,64.49128717161902,6,6.295331200660488,0.9561454556337745,14.9
2.7744021469028617,4.721185407091637,130.9905272407055,7,0.07347274534344694,2.672033800500407,9.46
16.46364732441799,0.8949603009862171,73.76041503000127,5,9.506522884173453,9.739128899217963,24.99
0.6552062989887728,2.4651365025661,168.05365186767241,2,4.490735085914915,1.8342296565596405,6.86
22.36897359481669,7.238714491850381,68.26215086111749,4,8.439016790494268,1.6262776597708972,24.42
25.38820925889446,3.5255952524738694,126.08334548949254,6,7.787267215509461,5.193711590864835,27.18
3.67965649307355,22.318234333243673,150.86598659844142,4,0.9668561754506544,4.681717197034621,13.16
8.358495749559337,10.85692183828868,102.44698893167845,1,7.908320573194302,3.5060177977744256,15.79
5.253904692403178,8.987794573115218,113.79351753723853,3,4.359444120851675,8.811653228483731,14.76
17.00252078706523,21.45768068376039,21.058629913295704,4,7.158138859054597,2.197095127400721,22.14
28.669517269148745,3.67386791250318,81.05257122923642,9,8.122937124468542,2.2103672246325257,30.85
6.143040047882105,1.3745236880728124,64.04861966027694,9,3.0099817422750474,3.7031722495144717,14.88
28.101275379767127,2.2220333526488267,112.04902338274925,3,2.7921058450027814,5.417493912625861,29.01
15.656867947475273,4.608710737138883,113.81935084214875,3,1.0739566661837407,0.0505356091044995,20.49
8.12406198278147,5.9702922869957655,54.80398895494738,5,7.130708300538053,2.8912319864966918,15.33
23.4471924679979,13.201325751455402,38.74466889640698,1,4.012800482517345,4.582084830236588,25.7
10.634542151207672,8.783523081280714,168.1672744821488,8,1.7266271845058068,1.6307170438551388,14.87
9.976485447016898,13.38416119200919,138.9729463887601,7,2.5182684071266936,6.335787157426511,16.68
25.004041685329497,11.064544677162328,100.03972864478148,1,1.2065237017219788,6.995003653059562,24.15
7.121211433660674,1.340435900235867,190.00237082516253,9,0.3389179990696889,8.897548334281376,19.77
4.793262352247688,7.115015512004497,186.0563892635098,2,5.031551650887619,3.7282255688485755,10.95
7.594169735263264,0.37505548053493143,98.94839980219844,4,9.47200987913863,9.943959027194099,19.68
5.884330830353939,6.974456181139644,183.4154643985572,9,2.9574088918510446,6.344849538364155,15.24
8.40446964289266,2.0806222774895784,196.0101345682233,9,4.832469753185768,7.041405968593267,18.5
10.83235261090705,9.473773474438405,172.7135930775013,4,8.504842593160811,7.2609351951031575,16.98
24.680614247836452,18.755230863830004,89.17005872911747,5,4.533768908556739,0.23695779420458085,25.72
9.833677469955457,1.9639675558065295,22.69326068357018,4,4.546897976571503,1.475295870341915,17.24
25.259165234033166,15.452142269424174,155.32899563368878,6,4.466748009129447,9.45857451371799,29.92
1.6330387809039977,7.428142782554314,30.61981608384541,6,2.3009066776382916,2.370745304677916,9.03
17.58970313785965,13.441886560290662,134.42619152668635,8,9.160383942347728,9.179792186462386,28.58
17.985616843123733,19.739122038152427,198.81073275958826,6,4.149950455352968,4.447208246725086,20.9
17.99781884317688,0.2042541857368415,37.145178847019594,6,2.4893507497564373,4.503601195203279,21.32
19.719752317256113,20.693313568756047,145.851407169928,3,1.0261199627798512,6.980299738603593,24.52
26.844549756205417,10.600885126613472,163.44406945343692,3,9.598609232193958,2.068051001407679,28.66
6.450764583576501,7.0711795991995094,47.36553507935666,8,7.898343910997786,2.818691130549457,12.76
1.6935221766702249,7.74244554005264,39.71507293693896,7,7.366731843362885,2.764804788348906,12.71
10.463228608552958,21.515873938251147,160.32085265419698,3,7.826877797308446,2.462518341693026,20.04
17.1716265193276,4.129740714796515,116.26990789290488,9,8.496635127880676,1.6494890976589416,22.85
22.06162273894053,6.152653389101755,186.76037655597287,7,7.7241252039344594,8.580572733776759,28.0
24.654046970233082,18.77389684280001,40.536049475673366,8,7.631295704012565,2.2023554045167915,27.18
24.98892971931515,20.787007505282162,112.75903310954719,5,7.55746541132154,0.41445363144212877,25.98
3.8362744296147335,14.931876453769416,195.20145477282873,3,8.00131448460676,0.5841979998207469,10.6
15.103368886114392,23.184906310460285,31.73536705565804,1,0.46917752939281243,2.712732625404831,14.04
29.720360054089138,21.259649622897857,59.36063950768367,2,2.6740104877741566,2.6174435853106592,27.12
12.043416734840951,6.152288023085403,144.24403367364624,2,3.9260217696814714,2.453021902757361,16.47
26.668113602625837,0.07071658687704259,32.0986862091617,3,3.6422543745411162,9.13264403736101,26.94
15.54113388868645,9.07633137446227,20.162075061033246,1,0.8850587905000251,9.414550589023289,21.09
14.435616005513513,6.4508710258076745,30.112568717422864,1,4.54655395328074,2.3095772797937695,17.18
2.0418453559288254,16.29683815953417,84.4726802147498,1,4.086130703859448,6.45072068359418,9.16
18.484206680024894,17.51356642684685,102.98905284950943,6,1.7995246789682051,5.901586304619581,22.99
2.9919683829591683,22.3292249174056,26.244827238634155,9,6.214251486222536,4.586099378034605,13.06
12.909903774769713,2.3910181180035246,123.4953519892615,6,1.7583540525328212,4.99146950726943,17.17
2.43690320269659,1.6860585413096116,24.461556945615882,2,8.454322279474422,7.06622488305336,13.25
18.06396771077608,13.485881099551618,130.31160929555062,7,4.54325707030948,3.8788736625945583,21.34
26.016762610362708,22.643473900261046,166.93157611482,9,3.654554338263126,4.641440438081538,25.91
20.666309484152745,5.398281565799347,104.23897023042704,9,1.0222605254265082,9.152568594756088,23.53
2.1786079651142374,0.6210953562034156,74.11328503851738,1,4.616256243597889,7.810035473152647,13.34
22.311999453310804,7.713357917746602,108.67509199708587,6,7.4654981971684276,6.4755714341505755,24.89
26.50183500231186,16.816908950287484,124.51428234499781,6,9.090173734765719,4.14631730559133,29.26
29.398665181219922,3.293152612165457,162.3790558331134,6,3.819640596296816,8.717020624023576,33.12
18.222305912829917,6.574197976860463,154.17134631869163,1,9.272052849658184,0.6743919770794993,22.42
4.0776199556480215,8.560933349174327,100.84130948438559,1,3.4247202981456573,4.678628141972595,10.16
27.99516257556269,14.039269809349749,35.29039545972932,6,7.889345945988953,6.881968035284263,29.09
21.466288948285367,19.50626423371045,85.45126531555226,2,0.15891473529192734,0.1918419543518335,22.71
11.27987181420059,18.226687155652353,135.52418183677662,9,1.7008857467167182,0.6763844767557803,14.63
8.975347488600887,6.33927733732364,75.98869790373746,5,3.4309889854630393,0.4966807633566961,14.81
19.034813906296137,10.403528751670015,177.18865013921234,4,2.303822220421945,4.904883948357429,23.01
10.748342272999071,6.735816559956416,20.739334202262604,6,6.145730116060555,0.4692185501547619,17.25
28.257441634624914,15.089223123572015,35.044924735632335,3,5.257413667940808,7.953501831401573,28.73
2.913021679033197,16.263380276834383,50.47773053996848,4,9.725795744992512,7.779554560107743,14.79
13.938766225438643,7.1859721719041945,30.433064364872898,7,8.19788967860156,6.689726046719711,19.45
14.723706281261318,3.5232159083860894,108.89602423598502,3,0.8512396255248933,7.783298499318116,19.73
5.819013441805224,19.019990392666035,83.05692253577081,7,4.93511896510222,0.916096457686848,10.53
21.401429114537773,2.5340498736685433,86.79593875042649,1,3.211498824652165,4.104494717020081,23.59
1.79781665331679,17.562890651671726,194.09484979457108,2,7.875869747408335,0.11113027177908186,8.81
15.882860335544178,12.657557538111659,142.78959305509608,4,5.873627351855411,0.22184408443928771,17.57
22.765551743210416,19.94814091578783,83.24007328116551,4,1.4253565931202083,5.863107342916721,23.49
23.8933851210205,18.09707776916692,137.01012639870856,5,0.1726088612302623,0.7608204733384949,23.67
1.1756135718233107,2.3841326814368595,126.19275614341281,9,8.060387081267237,0.9262226671679763,9.12
4.376708146515755,2.804163495979797,54.21797431394618,7,9.912653608584032,4.1362315557621265,13.57
13.520216802738418,19.048958086031895,85.08502096809433,9,0.004319718496856861,7.577459485282344,18.92
19.990231926646587,9.57917438422839,46.64011275391322,3,7.025667119465121,3.613536958820207,22.96
