distancia_km,horario_pedido,valor_pedido,pedidos_simultaneos,clima,congestionamento,taxa_entrega
35.299438465311304,11.878565183065243,222.13398219870507,15,2.9728720428132647,5.59744661333675,86.3790103582705
18.49966531777505,11.529271990066285,64.34946378829883,1,2.2999375396324053,8.579349139973289,48.16905979347604
48.603213094687554,14.211862753981826,258.8713454155776,14,4.113039720662313,6.669274474586807,113.92651615931305
48.1411410996345,19.784096372544326,247.52841901988026,5,2.405315851801487,4.353963233997514,111.63033601267465
12.963223643355526,8.34394289757361,166.83018894580786,11,6.723838432917036,9.531201143941377,46.803314764771834
25.11380104167308,16.265607499891935,215.97041160076034,16,8.260646845482855,7.192452005758319,70.86824285544326
15.393476335930098,13.571909816259026,101.16153282328703,2,6.73092130911217,9.301652028625501,51.9614338264725
14.599604471684646,6.4060082013644175,146.63869069051626,8,8.243504472493495,5.2758797327216564,45.6854543581293
2.3259038940493735,21.07833337266024,248.27470033603677,11,3.9699216220747413,2.589042747931396,15.394844875709804
30.673434532004894,19.130250258350205,143.18690718023203,18,1.5631697070886086,0.5282668636472199,70.9117927155238
25.382611649828643,15.796259513455627,113.76149694437812,3,7.379509473975921,7.260848514838505,69.52342453405467
3.048198186874473,20.405455680970864,153.32160970258695,1,3.604745051415539,1.2130299800553412,16.252008035217052
14.292999979712267,20.806387881025657,250.19228320679332,11,6.712708252291325,3.027751282719672,46.43272887463627
45.45916135534936,16.993627811393683,107.21033373755309,16,2.7064394198176567,5.324709078838974,106.39571125487963
12.358313588015134,20.07994974744449,60.3908620093657,18,0.8122963480667267,5.644165877797477,40.910685059599864
7.672296168515543,16.732340365446113,216.48406589592642,16,9.925817954877633,6.005831969871361,34.85981271129584
24.72791163373937,16.316577114529604,249.53368168534374,10,1.5620150793059928,1.6625533034970064,59.75015055556103
49.289697478474736,14.84048696338227,39.18486877182467,18,9.884209939634811,3.7973740482164873,114.56506681944114
12.48173593981927,18.05767218298781,79.56349269922397,6,9.772799325664472,6.171942271169667,43.44905403586344
33.77070959659099,3.804936475980838,51.17187703068823,19,7.938181039080396,9.698188646337847,90.31138871100325
38.20017095877152,21.13208951318229,110.90300935882833,4,6.594229620819975,7.276311376996887,94.68248079256962
12.263058427623784,20.915526230608116,140.60178388256966,13,5.778070502510847,9.226037570939578,49.557072196102595
36.54670925628705,0.7016423199990739,227.15963771935887,14,8.661015453778347,7.62212058314177,95.66643792037043
18.705265069603033,19.811343846048654,198.8327996156855,3,2.894395216194879,5.917169688924004,51.22968261439075
31.799138614382183,3.09158812068795,190.06928456874505,10,4.67681212484877,1.9202336913634455,72.10017075264211
31.85972068266429,8.039501313676814,112.18873451679978,6,6.193899693665019,6.6668565189251305,80.33839733305658
27.020846861700544,17.83676306843567,254.01979039458038,1,4.1119047586949105,6.233795659599071,69.87988327644712
4.969343617693211,3.8566299061989135,146.67327854546772,14,4.27486454090268,6.024691704572664,24.995748090956067
41.847473531667276,19.623028908616302,293.9404320243948,8,3.3028466750208443,4.8978586798824075,97.59006852070043
16.378613216100923,19.962898929206226,193.90122010576368,19,5.64231816684536,5.286566039892756,54.035073902406694
9.732666264792785,12.17415093292246,46.616775053705794,14,8.50574528015116,3.3444252711810405,35.69371817741648
2.5183695069608136,0.15319706248683757,206.09149300187585,10,2.0152837800631285,5.193126926423032,19.246202815168513
29.74920068781797,6.886044814866157,104.2801644751927,17,9.344330387534415,1.9755590567847825,73.83927156089291
34.03943591119298,14.800076771834055,209.03488703896826,9,6.8908765374822964,8.051743973603768,87.77065105382708
1.3210975319288796,23.538656410877888,30.195932967097665,6,8.232732126800302,1.857769546987078,16.66568878488101
25.84860638581441,15.157206513129873,60.715616781028224,11,5.561906926300116,0.8496628988946642,63.030489926781605
11.71154087229793,6.232687909729193,258.16380508267804,7,7.795167014240635,4.362460263571574,40.4393449235432
32.43605312526777,15.209796817359676,75.88207153681932,17,0.1620039733946721,6.583074395060619,79.37384679957994
9.131138235747077,12.954249259383372,252.74192632045262,1,8.183804247795353,4.377168249335414,33.676857008932515
34.70141803607206,18.708491029675933,90.99006565177902,5,0.4013885908536652,2.767541319513086,79.70923830681589
19.643399641876602,2.566465525458732,196.4357539170252,9,8.899133763628624,5.581711838904408,56.99696128007161
46.86813444246836,18.25705938102365,211.303666317851,18,9.919627472386432,3.4700233541219996,112.07944696502676
7.307286735226666,12.984985222439885,158.66987841206534,2,2.940674621767778,9.32867690126633,33.412875797725945
17.382784376987797,23.10217817257728,98.54009624205207,11,2.1031855628579366,9.22645139603572,53.14427685131979
6.116939301409159,8.201513263268078,71.66686914761787,6,7.653633638580407,5.023718199720955,29.840894735669256
46.27233410478886,15.176599216283414,19.624912823103603,8,2.530263409202532,3.278839940182585,105.16309573397825
43.92829799235856,22.359354251185316,98.14445635980991,4,8.655623831722036,7.371324139566391,105.59891367174038
13.268110571900202,2.459208374496395,199.41720925407208,18,1.028425921574767,0.3671294348306664,37.28380756072233
33.169210278691864,22.484111408802463,282.10839735006,11,1.2595519637935826,4.747690060436512,80.8660231253208
40.952498909960184,16.502378477996512,262.6492998562851,5,9.791515551006157,3.363233942703335,95.25247049671711
27.982440174173384,1.627411047933074,232.15878519523775,15,6.738388982700046,9.205358851025547,77.20087692115396
26.71770362862232,7.220115971054121,238.64972954345663,18,8.468872244289528,0.12003027272682543,68.6217788221382
12.471688399572358,16.989048406600304,202.84562200803862,2,3.2432937735151803,5.528148757183491,41.11528089428603
5.108587006392011,1.615740929235833,85.48318869414088,11,6.764837495206044,7.40663581066626,27.80027484007724
44.912180018689675,13.966269339628795,273.08655890469066,13,5.942418273085972,4.850179875240412,106.86035306611423
45.070693829584854,8.297734536301432,204.51237045269187,4,6.03150120122947,0.8540303016272166,100.71674652923117
31.838522135026764,14.895763271241774,172.5277829843276,7,6.825324595377216,9.724613900279023,86.93860074250239
17.281974656910684,1.0973513911621833,42.18694607190951,11,5.753591731290985,5.180104313760979,48.714851758784086
17.785873943326713,20.908167979595504,139.64610770386338,4,4.290623693026659,6.141862443190114,51.0527497960096
36.43480610407685,23.35400037056575,143.50389864855862,15,2.7592269438054684,2.366097827075073,85.69864308001335
44.906957867652565,23.243379748303738,260.7234467615743,1,7.68581330913202,4.834980851068038,103.84241543110022
44.410778001123305,17.984147443512764,168.52798385445865,3,2.262724300031862,4.291494919583219,102.01450858777515
39.10383951995238,3.120768900733861,120.3161592014188,14,6.923543061544142,0.7489584200198374,92.93243337843643
32.28056648463725,18.19073407033725,293.2720952680912,6,2.3333282264932667,1.0616035354746722,74.51074733725694
4.6649282672549175,0.5898401258466482,42.108972064631544,18,6.253301699544539,8.374725196187745,28.16737166073981
8.500621347683381,0.5307440011806441,132.53904421046394,1,7.470782671290289,2.3981995220659025,28.668197506543972
44.97843233209042,7.763409157397494,22.187155799707533,6,2.187138889065392,1.9495827149863054,100.86003500759858
30.518238453149703,11.72255013780793,224.5721950224098,6,0.5994330086130828,5.049114512501393,73.52301823073329
0.9552540550231676,18.482073953208957,276.2422001377537,16,1.3097374299417408,7.68747131362513,22.406358531894494
5.522841371868589,16.39225608479006,91.21082556964194,5,6.059969672710254,0.6194651857898792,21.115815532929904
33.34333757084876,10.697205925978192,258.9190862717451,17,8.494464062257356,5.768079196382558,85.74125250703803
0.750548400387825,6.564303724097164,94.74328683395035,10,0.44996821235424367,1.1921044284057336,11.018597565032664
8.459998545166183,23.921016758783487,274.1233468767354,18,7.341512590416462,0.3646105082561846,32.53691119860187
27.662322573646012,10.22408944064099,228.64895204306734,7,3.4131864595005212,0.5274395216221739,65.05192898117579
34.74881228578832,10.828774713668913,243.4229652840172,3,4.785283699195225,8.341641082084413,84.99715509108981
32.77208234537873,3.9253354703881436,15.221901124131804,13,9.288595498455656,1.1797248362806156,82.8677379296142
11.60133081829771,19.067481074510805,289.21500355146753,15,3.3197150473584545,0.4515136441229195,34.8668260392795
35.752871456703026,16.64143659649791,220.73458770039375,19,4.65336933939486,4.378998871429123,88.84097139205937
12.243829831091604,5.296263010802361,98.37781766197867,3,0.13682414760681105,8.439934719420247,40.05077439624657
16.607285058883754,1.976321284324066,250.52445280906562,4,0.8159872000483837,2.6240837648930193,41.289521567142835
37.4513245533422,16.325178256772364,91.64114754032968,5,2.5859159113478403,4.217126175259164,88.1306406946009
32.65682850283713,15.701724030604433,263.0986134741771,1,0.27852240821074403,0.39922532563751223,71.60653058199765
42.53655881946181,6.555496052687041,42.648313219461734,4,6.3137532604825095,4.490785141348759,99.79965512799367
33.05183816886699,22.811216858387343,214.06893346363077,12,4.263983568016226,5.776130806371337,83.27888664111883
28.631275865105845,3.6238788238237962,166.802558227024,10,5.48145202728022,5.709070537521448,73.47781395471263
5.136901007490578,10.37171187701202,37.99499635667783,13,1.7464718589632955,3.324266921743652,21.538670034179255
18.70193225144196,22.637345924820696,80.1492101950633,14,2.959320294366161,3.155331806631355,50.85921639817111
13.62751720024541,10.069258333057673,13.597170520421288,5,6.638244748527251,1.0662361893659789,36.59960778214099
12.577487347264636,15.318237484461411,145.94270998470668,4,9.653027236303998,3.667983206462684,39.915500148600785
48.66402246024606,9.538289607127433,97.36692562040011,14,0.504167736022092,0.9949466887296465,103.46861807239833
19.95833737100464,6.578422704344594,183.52367044635005,10,8.903843208552662,7.665959447120516,59.23174775530884
44.65630448126711,23.60562377455628,96.19896423549898,17,5.768812013112084,9.662742977481859,111.81895991608336
31.74136198686451,9.819922811497882,96.97654233702556,10,5.639195667556237,9.700744566667069,84.2114251007616
39.8431595253116,21.449439896262433,225.52602763216498,7,5.002785352077604,8.650710993753938,99.45027829669361
25.38053610870701,5.516610995327158,23.9614224337225,16,0.6939408590418339,6.007921493396191,67.75324489258544
29.056742289004777,5.112381849561748,271.83954860567627,1,0.8987685173616067,7.008656972438799,75.1742292712465
24.879625844033765,0.7469066483994274,257.15652357344266,17,6.009120056590861,2.8520580268041407,65.79686892773299
10.164527896003202,15.633487140767482,203.6633581356579,9,3.409585714355583,6.307704201726207,36.02524018092452
36.26137970544451,8.840946985933028,182.03425533114145,6,9.172680665776806,4.556495494398774,88.00960381220466
14.398231940822361,20.73595441365289,268.76772446049915,19,4.065905373594722,4.8201733977693255,47.82617997111027
1.7036403383569652,11.352305661530455,63.74575206332719,13,1.4328145870264108,7.57776560375158,17.91166709827251
32.45087864740481,23.226960335674175,32.9010570353403,3,7.14718833502036,2.8191835559725167,78.7444266626145
9.266978630648923,4.450757121717876,79.45794927376605,7,2.9335342144100984,3.180396116945199,29.6689667950541
47.052699925469256,20.8382697992551,240.42770082305518,9,5.2547030735589315,9.246417911286366,115.73919350615807
47.71946456162807,18.63055849847388,20.054377350680163,5,6.978327855051701,0.5622429485097225,108.27419136835027
45.7857873159122,18.494415053010805,179.013982174212,10,9.002641112020704,4.856342984133404,108.66183886667972
18.822855662644496,20.266349642524133,298.6768796954799,17,7.921911948016761,9.128008004078618,60.53975127507063
1.2651025181789377,18.256965542722543,258.15186721288643,12,6.763610678727241,6.10363007818157,21.90899339042438
46.45176884809241,15.023025515937654,161.21924982264093,16,6.796331823951435,5.46407074212132,110.26969591799748
21.69511534170706,3.1485646156004776,28.45586369312628,3,9.459246440320864,2.497441792293552,58.341329809589574
48.349413542661644,0.7803030459951334,251.09831917185585,9,2.9582409749653604,3.4327548906444827,109.40249561821032
48.19918886591802,22.091139869098328,183.70376737139105,15,0.011120941961874076,8.52048415804693,115.390800670066
42.72396804563432,14.793441045352505,43.33056914727438,5,2.719545593981987,5.592181317684581,100.46564520790083
15.075220157444491,19.10892961051847,37.2186125987733,13,2.17891379626744,5.147421937567799,45.19787618623115
19.5623375657953,11.551721212786076,273.7917776366118,14,6.618345851139981,0.9957971354002892,51.445380180558054
42.63126524008442,2.8142234532078434,204.06807625204274,15,6.337115997655291,0.16028156455123121,96.23570906466041
16.187639255235744,3.0032071549391848,250.4931718018591,16,5.934613827047238,9.636851886870492,54.229708064749296
8.889890960961578,16.44671124062302,264.90388108185755,13,0.162434432094537,3.7698616728684167,31.177054405964125
28.06166249168833,10.32303841863811,175.81398209401345,17,7.287780544506475,6.032130620995043,74.5975780289497
46.839661320958655,4.8105881935410775,160.05944200896198,8,3.235304124854915,0.7971507318728499,104.2995568705332
34.953474935411165,11.79335317632707,134.82394899308716,2,6.650559890066311,6.831142857230466,86.38178835721443
28.718027919423566,1.5403724004324666,101.91451045942459,5,5.565784285021533,9.325667087059609,74.658686190077
5.310236441653043,13.961493931926427,136.0328286490264,6,3.4273092542790717,5.756652529974197,26.068441697560242
30.942857721608902,6.453151772397993,234.42510016174535,12,1.3457626710410775,1.2611532237541057,70.345520912298
49.50766558016103,19.133442824286142,184.55779499438816,18,0.9441889766048095,5.817215274734767,113.28714958088429
7.43415875420794,7.445583394576534,268.8317540869054,1,8.315183331122235,7.6634721310465235,32.62628278113328
26.157317792004967,10.92073137647241,138.58020416996445,17,9.18397542081558,4.064165365740187,69.47674110723882
43.929967060433796,0.2787767523953342,186.05597782843867,11,6.497880467642996,8.798377479414679,106.75389798033854
37.16804657883312,1.7380008381914673,193.07919039667672,10,1.0343411486048337,6.486829533573645,87.06379397214477
35.00227917926576,9.415920418196368,181.5921770688344,19,4.020272168882407,8.992489182892026,92.56217387723824
35.27296215736191,11.513732644863792,213.76379419479974,14,7.2893920010515725,6.235053112473372,88.38480757631714
18.29481198537788,14.394492949382096,78.85570582869381,10,7.798208840100681,1.3128797200482423,49.59305833853634
15.03279629109242,6.996985263236184,158.5854954882793,15,1.182186222910886,3.096917111051891,43.020126232390645
40.56337719618642,16.672615448175755,40.22519281442082,19,0.0003071884538241587,2.0179494825245694,91.54719756645788
40.60061303661945,20.634336308569015,121.50828501699564,4,7.12137045880605,9.088264977168624,99.53778525079439
43.42007976971513,18.70862522355146,151.42344990016667,2,3.5659617598620565,7.604000672874827,104.06943286813139
